gene_name,Pathway,SubPathway,Phenotype Description,Category,zscore,effect_size,pvalue,FDR_all,Tissue,Phenotype Code,gene,Protein Name,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,Derivation,File
GPX4,FERROPTOSIS,FERROPTOSIS,ILD differential diagnosis *,Respiratory,-2.09114097230963,-0.00382445637181179,0.0365154288094689,0.8961013237683113,Kidney Cortex,ILD_DIFF_DG,ENSG00000167468,GPX4,0.0524288927431513,0.130537000414116,0.00168675528285519,0.0162499336958559,2,2,2,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.24760086298191,-0.00768504185514595,0.0246016525014629,0.8961013237683113,Esophagus Mucosa,ILD_DIFF_DG,ENSG00000143799,PARP1,0.0169535884983753,0.0511348920756334,3.49332214665566e-7,9.53239090945043e-7,9,9,9,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.12363869556825,-0.0101084117292058,0.0337003672393995,0.8961013237683113,Colon Transverse,ILD_DIFF_DG,ENSG00000143799,PARP1,0.00898621337439187,0.0134339888310284,0.0261902447661074,0.0457089791583841,4,4,4,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,ILD differential diagnosis *,Respiratory,-2.19212259562574,-0.00238682907271339,0.0283706556046592,0.8961013237683113,Nerve Tibial,ILD_DIFF_DG,ENSG00000143799,PARP1,0.177100332524668,0.250939968359365,3.83984948396047e-35,3.83300226291915e-34,15,15,15,ICD10/FinnGen,ILD_DIFF_DG.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.35082626217585,-4.0095907662471e-4,0.0187317777849911,0.8961013237683113,Breast Mammary Tissue,INFLUENZA,ENSG00000143799,PARP1,0.0420535885240499,0.0631173903776041,4.08166441521681e-7,1.59350395193962e-6,14,14,14,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.31405073435468,-7.4257760631592e-4,0.0206649393466037,0.8961013237683113,Heart Atrial Appendage,INFLUENZA,ENSG00000143799,PARP1,0.0114725105079208,0.0256508835171605,0.00194395460219184,0.0040550018149592,11,11,11,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.04899827891336,-4.4122813968375e-4,0.0404622832197478,0.8961013237683113,Skin Not Sun Exposed Suprapubic,INFLUENZA,ENSG00000143799,PARP1,0.0253852207948448,0.0847539192507014,1.47607104120626e-11,5.8197146969534296e-11,17,17,17,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.31449189682557,-2.412006553309e-4,0.0206407552308484,0.8961013237683113,Skin Sun Exposed Lower leg,INFLUENZA,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.21934110180572,-4.6796152108958e-4,0.0264635273546852,0.8961013237683113,Adipose Visceral Omentum,INFLUENZA,ENSG00000143799,PARP1,0.0258976380580806,0.0423542839488728,7.01555611049142e-6,1.93966714918097e-5,22,22,22,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,All influenza (not pneumonia) *,Infectious disease,-2.29285636521063,-5.9243281880271e-4,0.0218562756823891,0.8961013237683113,Adipose Subcutaneous,INFLUENZA,ENSG00000143799,PARP1,0.0176931652681771,0.0410640907967745,8.42919537548623e-7,2.07956655787137e-6,15,15,15,ICD10/FinnGen,INFLUENZA.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lung diseases due to external agents *,Respiratory,2.05195925651607,3.3824366705969e-4,0.0401736222185046,0.8961013237683113,Brain Cerebellum,J10_EXTERLUNG,ENSG00000137714,FDX1,0.0853984338874605,0.172651662552629,3.9459058295358003e-10,2.40431086408668e-9,9,9,9,ICD10/FinnGen,J10_EXTERLUNG.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lung diseases due to external agents *,Respiratory,2.06554851403617,3.4757379131509e-4,0.038871130185852,0.8961013237683113,Brain Cerebellar Hemisphere,J10_EXTERLUNG,ENSG00000137714,FDX1,0.0819982742215503,0.0972912571378693,2.6456719070209e-5,1.0099975372839e-4,9,9,9,ICD10/FinnGen,J10_EXTERLUNG.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Lung diseases due to external agents *,Respiratory,1.97403832993501,2.4843334947772e-4,0.048377384723569,0.8961013237683113,Thyroid,J10_EXTERLUNG,ENSG00000137714,FDX1,0.143335218894699,0.212519549530288,1.51764530993689e-31,1.2670380468730299e-30,23,23,23,ICD10/FinnGen,J10_EXTERLUNG.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Pneumonia due to Streptococcus pneumoniae,Respiratory,-2.28071379824718,-3.650547495007e-4,0.0225653881297274,0.8961013237683113,Cells EBV-transformed lymphocytes,J13,ENSG00000137714,FDX1,0.059392928216928,0.0594560280115833,0.00291869740349363,0.011734975473174,11,11,11,ICD10/FinnGen,J13.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Pneumonia due to Streptococcus pneumoniae,Respiratory,-2.0363555807733,-2.5612831103605e-4,0.0417146623948697,0.8961013237683113,Whole Blood,J13,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,J13.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,1.97043879634884,3.2876964146978e-4,0.0487881029048884,0.8961013237683113,Pancreas,J15,ENSG00000137714,FDX1,0.0787593156013449,0.096685711536163,2.91979283492651e-8,1.41582267985387e-7,6,6,6,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,1.98767767442091,3.6286591381412e-4,0.0468473496011763,0.8961013237683113,Testis,J15,ENSG00000137714,FDX1,0.0662853654872485,0.0121699940105644,0.0479374269987001,0.0787393452886539,4,4,4,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,2.15960085490409,4.6037078159969e-4,0.0308035821944476,0.8961013237683113,Brain Putamen basal ganglia,J15,ENSG00000137714,FDX1,0.0455207888940378,0.0557180929510645,0.00194255188835288,0.00641089463982325,10,10,10,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,1.96369493497258,2.0107792168748e-4,0.049565480347911,0.8961013237683113,Heart Atrial Appendage,J15,ENSG00000137714,FDX1,0.217903041192583,0.252627746661767,3.29046040001124e-25,5.27120437544798e-24,12,12,12,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,1.9671094881287,4.2494116811108e-4,0.0491705896440372,0.8961013237683113,Adrenal Gland,J15,ENSG00000137714,FDX1,0.0470757622670746,0.0224921436529835,0.0220267995358662,0.0466108431283358,3,3,3,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,2.07284163785429,2.5716542690674e-4,0.0381870199765192,0.8961013237683113,Thyroid,J15,ENSG00000137714,FDX1,0.143335218894699,0.212519549530288,1.51764530993689e-31,1.2670380468730299e-30,23,23,23,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Bacterial pneumonia, not elsewhere classified",Respiratory,1.97221294976497,2.9585448721149e-4,0.0485853019832134,0.8961013237683113,Prostate,J15,ENSG00000137714,FDX1,0.0973112059833749,0.0188307347008904,0.0415418260306968,0.0875427177738215,5,5,5,ICD10/FinnGen,J15.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.21001779568595,-0.00116736025276727,0.0271039272631026,0.8961013237683113,Muscle Skeletal,J18,ENSG00000167468,GPX4,0.137572944362314,0.1389777115528,1.06625822324782e-24,8.53337567847156e-24,10,11,11,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.12765724767488,-0.0014591561264686,0.0333655120026343,0.8961013237683113,Ovary,J18,ENSG00000167468,GPX4,0.0812806983505589,0.333209211076697,3.20084287351836e-16,1.1306009563804e-14,3,3,3,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.04217657495592,-0.00112189636625203,0.0411340192344215,0.8961013237683113,Lung,J18,ENSG00000167468,GPX4,0.128957633189967,0.0925932394171477,1.7048679008563098e-12,8.56273202562383e-12,9,9,9,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.00929106478424,-0.00100832350496605,0.0445062749454397,0.8961013237683113,Colon Transverse,J18,ENSG00000167468,GPX4,0.153909896298651,0.268949874164991,1.00982421426037e-26,2.0312444960529095e-25,10,10,10,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.06651149740479,-9.4238571930843e-4,0.0387802079197651,0.8961013237683113,Skin Not Sun Exposed Suprapubic,J18,ENSG00000167468,GPX4,0.185803176116412,0.297924379354149,1.78101399269542e-41,3.326679707784669e-40,25,27,27,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.05381075944532,-0.00126167316100455,0.0399940111718566,0.8961013237683113,Colon Sigmoid,J18,ENSG00000167468,GPX4,0.102021405788798,0.227580346138483,1.7761963389865598e-19,2.34608790566526e-18,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.16142052312329,-0.00160290412846017,0.0306628701729606,0.8961013237683113,Cells EBV-transformed lymphocytes,J18,ENSG00000167468,GPX4,0.0699515699045086,0.14748908054025,1.57108884925957e-6,1.45797989753682e-5,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.06084477524717,-0.00106885731238964,0.0393178512628236,0.8961013237683113,Artery Aorta,J18,ENSG00000167468,GPX4,0.144011964562213,0.120776669922492,1.99165545649945e-12,1.00902817675979e-11,11,11,11,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.06104311035747,-0.00118458833464855,0.0392989274368558,0.8961013237683113,Breast Mammary Tissue,J18,ENSG00000167468,GPX4,0.117485081449608,0.0463565842992674,1.54776829340103e-5,4.85025136973455e-5,12,13,13,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.04553579528268,-9.918975322823e-4,0.0408020639517876,0.8961013237683113,Cells Cultured fibroblasts,J18,ENSG00000167468,GPX4,0.16528117062549,0.399418802954036,3.19953750818649e-55,7.518507111559548e-54,18,20,20,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.099508975667,-0.00130927349109441,0.0357720574330975,0.8961013237683113,Vagina,J18,ENSG00000167468,GPX4,0.0987067811032541,0.168475088887476,4.30171959208445e-7,6.90192064158988e-6,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.04559121220919,-0.00126058874646731,0.0407966067907199,0.8961013237683113,Prostate,J18,ENSG00000167468,GPX4,0.10125256628936,0.215251943814792,3.39482898261183e-13,5.5111744501523894e-12,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.02370116309591,-0.00124951807861879,0.0430009088518071,0.8961013237683113,Minor Salivary Gland,J18,ENSG00000167468,GPX4,0.100450599347662,0.17632364015254,1.61244888784988e-7,2.00699438018387e-6,3,3,3,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.14501959522987,-0.00296214741539316,0.0319512803055568,0.8961013237683113,Artery Coronary,J18,ENSG00000167468,GPX4,0.0200076855263741,0.0449503153917324,0.00186141387909848,0.00573802887877402,2,2,2,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.0261500815466,-0.00101873574823225,0.0427494072668635,0.8961013237683113,Stomach,J18,ENSG00000167468,GPX4,0.153164953276161,0.308437865511478,1.29705927445338e-27,3.93492707377633e-26,10,10,10,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.01858754343003,-0.00114082883236387,0.0435301067931936,0.8961013237683113,Small Intestine Terminal Ileum,J18,ENSG00000167468,GPX4,0.120718730920166,0.234934678367557,1.2256332851048199e-11,2.33098096727325e-10,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.05026614342037,-0.00125762200520844,0.0403384665459108,0.8961013237683113,Liver,J18,ENSG00000167468,GPX4,0.102194610615782,0.266597708428328,1.43296994686926e-15,3.5953482035639996e-14,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.15313352201827,-0.00196192162668782,0.0313081863932432,0.8961013237683113,Uterus,J18,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.03064337214292,-0.00149825358832833,0.0422911846124004,0.8961013237683113,Adipose Visceral Omentum,J18,ENSG00000167468,GPX4,0.0708863474251346,0.102890050735388,1.10305321062529e-12,6.05058861821891e-12,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.15273507780243,-0.0018348003020058,0.0313395050231324,0.8961013237683113,Kidney Cortex,J18,ENSG00000167468,GPX4,0.0524288927431513,0.130537000414116,0.00168675528285519,0.0162499336958559,2,2,2,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.06810242196783,-0.00129053444718772,0.0386303930137515,0.8961013237683113,Adipose Subcutaneous,J18,ENSG00000167468,GPX4,0.100487479804626,0.076047212110335,1.3391573386789598e-11,4.8438761656026e-11,15,16,16,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.11166434704529,-0.00106140838938921,0.0347152491082771,0.8961013237683113,Pancreas,J18,ENSG00000167468,GPX4,0.152120411747757,0.321742890963193,2.29297188938355e-27,5.21026242826987e-26,6,6,6,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.07786507230258,-0.00100400202758863,0.0377217883132105,0.8961013237683113,Skin Sun Exposed Lower leg,J18,ENSG00000167468,GPX4,0.165951502072064,0.271692108992813,1.908255405309859e-43,2.9929855955995695e-42,16,18,18,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.02596335832129,-0.0010474002367618,0.0427685396658036,0.8961013237683113,Heart Atrial Appendage,J18,ENSG00000167468,GPX4,0.145106099523724,0.0553827053557085,4.46853204827009e-6,1.41362585903547e-5,11,12,12,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-1.96643524217571,-0.00119453072690727,0.049248355844333,0.8961013237683113,Brain Cerebellar Hemisphere,J18,ENSG00000167468,GPX4,0.104312263288385,0.326882209927943,1.41254226390544e-16,2.3342935692373704e-15,4,4,4,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.18585826690774,-0.00109085426684052,0.0288259763049849,0.8961013237683113,Thyroid,J18,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-1.96132637195263,-9.8306739922021e-4,0.0498409628218114,0.8961013237683113,Esophagus Muscularis,J18,ENSG00000167468,GPX4,0.153146365284348,0.239092943921824,2.54083457138107e-29,2.894880567778729e-28,21,22,22,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-1.99896661918778,-0.00107570675714521,0.045611965724909,0.8961013237683113,Heart Left Ventricle,J18,ENSG00000167468,GPX4,0.133506335687788,0.0376588378289173,1.2463682282141e-4,3.3488814555442e-4,6,6,6,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.02996127188211,-0.00100271826962668,0.0423604760681898,0.8961013237683113,Esophagus Mucosa,J18,ENSG00000167468,GPX4,0.159033906531119,0.278879450768154,4.85765934031134e-37,7.589240165920119e-36,16,17,17,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,"Pneumonia, organism unspecified",Respiratory,-2.09222091155894,-0.00104598717502944,0.0364187586952669,0.8961013237683113,Artery Tibial,J18,ENSG00000167468,GPX4,0.155239050107277,0.200965132824409,3.24676685507357e-30,2.98629349723113e-29,20,21,21,ICD10/FinnGen,J18.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Acute bronchitis,Respiratory,-1.97449530334599,-2.1576846608533e-4,0.0483254509589956,0.8961013237683113,Brain Cerebellar Hemisphere,J20,ENSG00000137714,FDX1,0.0819982742215503,0.0972912571378693,2.6456719070209e-5,1.0099975372839e-4,9,9,9,ICD10/FinnGen,J20.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Chronic rhinitis, nasopharyngitis and pharyngitis",Respiratory,2.08316752369687,4.2257654450086e-4,0.0372359562411509,0.8961013237683113,Cells EBV-transformed lymphocytes,J31,ENSG00000137714,FDX1,0.059392928216928,0.0594560280115833,0.00291869740349363,0.011734975473174,11,11,11,ICD10/FinnGen,J31.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Chronic rhinitis, nasopharyngitis and pharyngitis",Respiratory,1.96012865162554,3.1587765938066e-4,0.0499807551471989,0.8961013237683113,Whole Blood,J31,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,J31.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Chronic sinusitis,Respiratory,-2.11151548413552,-0.00100631836495848,0.0347280284313326,0.8961013237683113,Heart Left Ventricle,J32,ENSG00000143799,PARP1,0.0393302126803607,0.0646696320598117,4.11574769634977e-7,1.57797480572483e-6,8,8,8,ICD10/FinnGen,J32.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Nasal polyp,Respiratory,-1.9917369580883,-9.5924255026681e-4,0.046399926412696,0.8961013237683113,Brain Spinal cord cervical c-1,J33,ENSG00000167468,GPX4,0.0710332736467466,0.242850518111684,4.5791516457367404e-9,7.84353456628246e-8,4,4,4,ICD10/FinnGen,J33.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Nasal polyp,Respiratory,-2.05898637200186,-7.6891079275319e-4,0.039495544016618,0.8961013237683113,Whole Blood,J33,ENSG00000167468,GPX4,0.12989577010484,0.179531014739434,1.4327497758297698e-30,1.34190201560375e-29,8,9,9,ICD10/FinnGen,J33.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Asthma,Respiratory,-2.07601086766782,-8.9929948305776e-4,0.0378929458792795,0.8961013237683113,Uterus,J45,ENSG00000143799,PARP1,0.0820818741487576,0.0522780318233598,0.00915427977829935,0.0362407726282121,11,11,11,ICD10/FinnGen,J45.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Bronchiectasis,Respiratory,2.10061750890993,8.0727073880686e-4,0.0356745558096233,0.8961013237683113,Skin Not Sun Exposed Suprapubic,J47,ENSG00000143799,PARP1,0.0253852207948448,0.0847539192507014,1.47607104120626e-11,5.8197146969534296e-11,17,17,17,ICD10/FinnGen,J47.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Bronchiectasis,Respiratory,2.04580416802814,9.307254463205e-4,0.0407756418017364,0.8961013237683113,Adipose Subcutaneous,J47,ENSG00000143799,PARP1,0.0176931652681771,0.0410640907967745,8.42919537548623e-7,2.07956655787137e-6,15,15,15,ICD10/FinnGen,J47.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Pneumonitis due to solids and liquids,Respiratory,2.17017591787464,2.9582196090131e-4,0.0299935217060072,0.8961013237683113,Brain Cerebellum,J69,ENSG00000137714,FDX1,0.0853984338874605,0.172651662552629,3.9459058295358003e-10,2.40431086408668e-9,9,9,9,ICD10/FinnGen,J69.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Pneumonitis due to solids and liquids,Respiratory,-2.0741229317558,-1.8733473575894e-4,0.0380678953547093,0.8961013237683113,Pituitary,J69,ENSG00000167468,GPX4,0.183252214106076,0.257512649799853,6.4770333057421e-17,1.0699188971835901e-15,9,9,9,ICD10/FinnGen,J69.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Pneumonitis due to solids and liquids,Respiratory,2.15890806749473,3.0071944838012e-4,0.030857299864036,0.8961013237683113,Brain Cerebellar Hemisphere,J69,ENSG00000137714,FDX1,0.0819982742215503,0.0972912571378693,2.6456719070209e-5,1.0099975372839e-4,9,9,9,ICD10/FinnGen,J69.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,"Pleural effusion, not elsewhere classified",Respiratory,-2.25024815466768,-0.0010883835719739,0.024433197021666,0.8961013237683113,Brain Spinal cord cervical c-1,J90,ENSG00000137714,FDX1,0.054336671703743,0.0603029715087752,0.00557851943109164,0.0214827528073024,6,6,6,ICD10/FinnGen,J90.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Pneumothorax,Respiratory,1.99181914329529,7.8070538930143e-4,0.0463909050619876,0.8961013237683113,Brain Nucleus accumbens basal ganglia,J93,ENSG00000137714,FDX1,0.0157358029370613,0.031881892196795,0.0110075324195885,0.0275504089569405,1,1,1,ICD10/FinnGen,J93.gwas.imputed_v3.both_sexes.csv
